Record_ID,Plant_ID,TS,PM2.5,SO2,NOx,Unit,"Lat,Lon",Status
E25388,PL-12,2026-02-07 10:00,88.9,29.9,63.0,UG/M3,"13.6146,79.191",FAULT
E25389,PL-18,2026-02-07 10:10,-98.3,32.6,65.9,ug/m³,"14.2803,79.212",Fault
E25390,PL-13,2026-02-07 10:20,-101.5,27.4,69.1,ug/m3,"13.8841,81.2093",fault
E25391,PL-12,2026-02-07 10:30,96.3,30.0,64.9,mg/Nm3,"13.9028,80.7556",Fault
E25392,PL-13,2026-02-07 10:40,109.7,31.6,66.6,UG/M3,"13.1059,81.1456",FAULT
E25393,PL-20,2026-02-07 10:50,98.5,27.1,,UG/m3,"12.6206,79.5133",FAULT
E25394,PL-17,2026-02-07 11:00,102.5,25.9,49.1,µg/m³,"14.2846,80.1619", ok
E25395,PL-08,2026-02-07 11:10,78.4,31.1,61.5,UG/M3,"13.1445,81.2903",Ok
E25396,PL-07,2026-02-07 11:20,71.5,29.0,34.1,Ug/M3,"12.5982,79.2684",ok
E25397,PL-08,2026-02-07 11:30 UTC,92.4,31.6,-32.53,ug/m³,"12.9087,81.2253",Fault
E25398,PL-15,2026-02-07 11:40,84.6,24.8,52.4,MG/NM3,"13.4945,80.9725",ok
E25399,PL-19,2026-02-07 11:50,84.4,23.0,46.9,UG/M3,"13.0568,79.7791",Maint
E25400,PL-05,2026-02-07 12:00,5.0,21.6,73.0,ug/m³,"12.7918,79.2617",Ok
E25401,PL-05,2026-02-07 12:10,67.1,21.7,32.2,µg/m³,"12.8624,79.8853", OK 
E25402,PL-16,07-02-2026 12:20,44.5,28.8,41.3,Ug/M3,"13.496,80.365",FAULT
E25403,PL-16,2026-02-07 12:30,72.2,30.2,56.4,Ug/M3,"13.326,79.6273",MAINT
E25404,PL-04,2026-02-07 12:40,68.2,25.3,41.8,mg/nm3,"12.9944,80.2344",maint
E25405,PL-01,07-02-2026 12:50,78.5,17.8,,mg/nm3,"13.8635,79.4458", maint 
E25406,PL-13,2026-02-07 13:00,40.5,18.4,418.1,UG/m3,"13.6581,80.7343",Ok
E25407,PL-07,2026-02-07 13:10,78.5,15.1,32.0,UG/M3,"14.0352,80.9527", FAULT
E25408,PL-03,2026-02-07 13:20,71.0,18.6,45.6,ug/m³,,Maint
E25409,PL-13,2026-02-07 13:30,71.0,19.9,43.7,mg/Nm3,"13.1957,79.4921",MAINT
E25410,PL-09,07-02-2026 13:40 UTC,48.6,21.8,49.4,MG/NM3,"14.1682,81.4412",maint
E25411,PL-08,2026-02-07 13:50,91.6,19.2,46.8,ug/m³,"14.1346,79.8226",maint
E25412,PL-03,2026-02-07 14:00,53.5,24.3,26.8,UG/M3,"13.0275,81.3861",Maint
E25413,PL-10,2026-02-07 14:10,20.0,17.5,35.6,Ug/M3,"12.7834,79.6301", OK 
E25414,PL-18,2026-02-07 14:20,,25.7,38.7,UG/M3,"12.9803,79.549",FAULT
E25415,PL-01,2026-02-07 14:30,47.8,18.6,23.8,ug/m³,"13.8886,79.2301", OK 
E25416,PL-15,07-02-2026 14:40,57.1,21.2,32.2,UG/m3,"14.0987,80.7643",ok
E25417,PL-07,2026-02-07 14:50 UTC,47.5,21.9,36.2,ug/m3,"12.7097,79.4254", maint 
E25418,PL-17,07-02-2026 24:00,50.7,15.7,23.7,µg/m³,"13.7267,80.8105",Fault
E25419,PL-10,07-02-2026 24:10,15.0,19.5,46.6,UG/M3,"12.9709,81.4853",maint
E25420,PL-08,2026-02-07 15:20,22.8,20.9,-16.9,UG/M3,"12.7399,79.3346",FAULT
E25421,PL-10,2026-02-07 15:30,44.6,12.6,32.7,UG/m3,"12.6853,81.4439", OK 
E25422,PL-19,2026-02-07 15:40,29.5,12.2,20.9,Ug/M3,"12.6899,80.3015",ok 
E25423,PL-01,2026-02-07 15:50,35.7,21.3,30.7,UG/M3,"12.519,79.3914",OK
E25424,PL-01,2026-02-07 16:00,22.0,11.9,16.5,mg/nm3,"13.8827,80.6184",Maint
E25425,PL-17,2026-02-07 16:10,40.8,,15.1,ug/m³,"14.1075,79.7167", OK 
E25426,PL-03,2026-02-07 16:20,33.6,,19.2,UG/m3,"13.544,81.375",ok 
E25427,PL-16,2026-02-07 16:30,18.0,6.5,14.7,µg/m³,"14.309,80.878",MAINTENANCE
E25428,PL-10,2026-02-07 16:40,36.2,20.6,20.6,UG/M3,"13.4999,81.3828",fault
E25429,PL-12,2026-02-07 16:50,46.4,19.9,34.8,MG/NM3,"13.1889,80.6996",Maint
E25430,PL-17,2026-02-07 17:00,35.8,7.5,32.7,MG/NM3,"14.0641,79.14",ok
E25431,PL-05,2026-02-07 17:10,20.6,11.9,26.1,ug/m3,"14.1102,80.2464",ok
E25432,PL-14,2026-02-07 17:20,2.5,9.8,8.6,mg/Nm3,"14.1937,80.6678",MAINT
E25433,PL-16,2026-02-07 17:30+05:30,37.2,11.6,11.9,mg/nm3,"13.2336,79.3134", FAULT
E25434,PL-04,2026-02-07 17:40,47.8,16.4,-2.6,MG/NM3,"13.6129,81.4983",Maint
E25435,PL-11,2026-02-07 17:50,22.0,16.3,31.8,ug/m³,"14.219,79.4092",Ok
E25436,PL-03,2026-02-07 18:00,19.7,17.5,19.7,mg/nm3,"14.4871,79.0576",Maint
E25437,PL-05,2026-02-07 18:10,51.4,10.5,14.5,MG/NM3,"13.9735,80.9717",OK
E25438,PL-20,2026-02-07 18:20,24.7,294.8,23.6,mg/Nm3,"13.4213,80.8179",Fault
E25439,PL-08,2026-02-07 18:30,25.1,15.7,21.9,µg/m³,"13.8648,79.6347",Ok
E25440,PL-14,2026-02-07 18:40,33.7,13.5,13.8,ug/m3,"14.4849,80.8294",OK
E25441,PL-06,2026-02-07 18:50,32.2,14.4,24.7,ug/m³,"13.733,80.5996", ok
E25442,PL-13,2026-02-07 19:00,34.1,6.1,36.1,UG/m3,"13.8453,80.402",Ok
E25443,PL-13,2026-02-07 19:10,21.6,11.2,29.5,mg/nm3,"13.2498,80.7687", OK 
E25444,PL-02,2026-02-07 19:20,7.2,18.7,30.1,UG/m3,"12.5766,80.8616",maint
E25445,PL-10,2026-02-07 19:30,28.1,15.3,19.8,mg/Nm3,"14.0981,80.4501",FAULT
E25446,PL-08,2026-02-07 19:40,30.9,12.4,30.4,UG/m3,"13.4806,81.1989", OK 
E25447,PL-14,2026-02-07 19:50,35.1,15.6,10.7,mg/nm3,"13.1788,79.9914", ok
E25448,PL-06,2026-02-07 20:00,16.6,18.8,39.4,mg/nm3,,MAINTENANCE
E25449,PL-10,2026-02-07 20:10,26.6,11.8,21.5,ug/m³,"12.8582,81.2529",OK
E25450,PL-08,2026-02-07 20:20,21.6,18.5,42.2,UG/M3,"12.6653,80.7511",MAINT
E25451,PL-15,2026-02-07 20:30,6.2,18.5,17.4,Ug/M3,"13.5347,81.3038",FAULT
E25452,PL-17,2026-02-07 20:40,28.0,19.5,,Ug/M3,"13.3064,80.2764",ok 
E25453,PL-08,2026-02-07 20:50,39.1,13.7,21.2,mg/Nm3,"14.3191,80.2621",maint
E25454,PL-19,2026-02-07 21:00,-45.7,20.5,41.7,mg/Nm3,"13.1115,80.3075",maint
E25455,PL-15,07-02-2026 24:10,27.0,18.3,40.6,UG/M3,"14.483,80.5731",Fault
E25456,PL-11,2026-02-07 21:20,59.4,18.2,26.2,mg/nm3,"14.4986,81.0446",maint
E25457,PL-10,2026-02-07 21:30,26.6,28.5,12.3,µg/m³,"12.6306,80.1038", ok
E25458,PL-12,2026-02-07 21:40,36.8,20.0,28.4,mg/nm3,"12.8925,79.646",OK
E25459,PL-19,2026-02-07 21:50,64.8,11.1,45.2,ug/m3,"12.971,81.2352",Maint
E25460,PL-04,2026-02-07 22:00,31.5,21.2,26.2,ug/m3,"12.8905,79.1833",MAINTENANCE
E25461,PL-15,2026-02-07 22:10,40.7,16.2,24.3,Ug/M3,"14.1174,80.4531",Maint
E25462,PL-02,2026-02-07 22:20,42.3,17.8,36.9,mg/nm3,"13.3815,80.5495",maintenance
E25463,PL-09,2026-02-07 22:30,57.4,19.7,44.6,ug/m3,"14.3728,81.2898",Fault
E25464,PL-19,2026-02-07 22:40,46.1,20.9,25.1,mg/nm3,"14.1744,79.6885",MAINTENANCE
E25465,PL-04,2026-02-07 22:50 UTC,31.2,16.4,29.2,µg/m³,"13.531,81.3978",ok
E25466,PL-06,2026-02-07 23:00,75.0,29.5,54.0,UG/M3,"12.8513,80.5986",OK
E25467,PL-04,2026-02-07 23:10,53.8,19.5,43.8,Ug/M3,"13.3318,80.4792",maintenance
E25468,PL-13,2026-02-07 24:00,48.3,30.3,41.7,ug/m3,"14.3997,81.1285",FAULT
E25469,PL-20,2026-02-07 23:30,49.0,22.7,49.7,mg/nm3,"13.6594,81.3245",OK
E25470,PL-16,2026-02-07 23:40,45.8,28.0,41.9,UG/m3,"13.7572,80.7916",MAINTENANCE
E25471,PL-06,07-02-2026 23:50,63.7,27.9,46.1,MG/NM3,"13.9122,79.8486",ok
E25472,PL-14,2026-02-08 00:00,66.8,25.7,51.9,mg/nm3,"12.7868,80.9039",Maint
E25473,PL-19,2026-02-08 00:10,59.8,19.5,,UG/m3,"13.4149,79.6405",Maint
E25474,PL-16,2026-02-08 00:20,59.5,23.0,74.8,µg/m³,"14.3559,81.4564",Ok
E25475,PL-13,2026-02-08 00:30,58.3,25.2,-47.0,µg/m³,"13.236,79.686",fault
E25476,PL-01,2026-02-08 00:40,65.9,30.8,48.7,ug/m3,"13.2252,79.7733",Maint
E25477,PL-17,2026-02-08 00:50,71.5,23.5,,µg/m³,"13.8253,81.4893", maint 
E25478,PL-20,2026-02-08 01:00,90.7,29.2,55.4,µg/m³,"13.8503,79.0888",ok 
E25479,PL-18,2026-02-08 01:10,71.9,28.6,53.4,MG/NM3,"12.5468,79.8333",Ok
E25480,PL-14,2026-02-08 01:20,66.4,-40.6,64.6,mg/nm3,"12.7887,79.9137",fault
E25481,PL-03,2026-02-08 01:30,73.6,30.6,68.9,MG/NM3,"14.4502,80.2624", ok
E25482,PL-03,08-02-2026 24:40,0.8,28.7,60.9,Ug/M3,"13.6268,79.5654",maintenance
E25483,PL-04,2026-02-08 01:50,95.1,25.9,67.7,UG/m3,"12.6404,79.7926", OK 
E25484,PL-09,2026-02-08 02:00,112.7,33.4,75.8,ug/m³,"13.8299,79.8402",MAINT
E25485,PL-04,2026-02-08 02:10,79.4,24.0,70.3,ug/m³,"14.26,79.0871",maintenance
E25486,PL-13,2026-02-08 02:20,107.8,,69.7,UG/m3,"13.835,81.0637",maint
E25487,PL-12,2026-02-08 02:30,51.2,39.8,65.6,µg/m³,"12.5312,81.3486", OK 
E25488,PL-05,2026-02-08 02:40,62.5,28.3,64.0,mg/nm3,"13.3013,79.8647",fault
E25489,PL-14,2026-02-08 02:50,61.1,30.6,75.6,UG/M3,"13.1721,80.0283",Ok
E25490,PL-05,2026-02-08 03:00,101.4,30.7,53.7,UG/M3,"13.0149,80.3242",fault
E25491,PL-16,2026-02-08 03:10,96.2,22.5,-65.2,mg/Nm3,"12.7296,79.3596", FAULT
E25492,PL-13,2026-02-08 03:20,118.6,25.3,82.7,UG/M3,"14.3395,80.1533",OK
E25493,PL-17,2026-02-08 03:30,125.8,31.2,80.2,ug/m3,"14.4071,81.476",Maint
E25494,PL-15,2026-02-08 03:40,98.1,39.3,87.8,µg/m³,"13.3464,79.9161",MAINT
E25495,PL-13,2026-02-08 03:50,91.3,37.1,74.7,µg/m³,"12.7839,79.7724",Fault
E25496,PL-16,2026-02-08 04:00,87.7,28.3,65.3,Ug/M3,"13.8241,80.5621",maint
E25497,PL-20,2026-02-08 04:10,138.3,36.0,81.7,UG/m3,"13.5344,-130.4547400207739",Maint
E25498,PL-18,08-02-2026 04:20,88.0,28.7,98.0,µg/m³,"14.1265,79.8559",Fault
E25499,PL-12,2026-02-08 04:30 UTC,96.4,38.4,85.9,µg/m³,"13.611,79.168",MAINT
E25500,PL-04,2026-02-08 04:40,112.9,27.9,-93.4,mg/Nm3,"12.5178,79.8424",maint
E25501,PL-17,2026-02-08 04:50,121.1,27.8,65.0,Ug/M3,"14.4134,80.5961", OK 
E25502,PL-20,2026-02-08 05:00,97.9,34.6,69.9,UG/M3,"13.6924,80.327", FAULT
E25503,PL-15,2026-02-08 05:10,132.8,33.9,98.7,Ug/M3,"13.8865,80.1682",
E25504,PL-10,2026-02-08 05:20,105.5,41.3,74.5,mg/Nm3,"14.1676,79.8268",ok
E25505,PL-08,2026-02-08 24:20,133.3,24.5,63.4,UG/m3,"13.884,81.3639",ok 
E25506,PL-09,2026-02-08 05:40,94.8,36.3,-72.5,ug/m3,"13.2919,79.1582",maintenance
E25507,PL-02,2026-02-08 05:50,102.2,38.0,68.7,mg/Nm3,"14.0335,80.0208", FAULT
E25508,PL-15,2026-02-08 06:00,120.1,37.7,77.2,UG/m3,"14.3072,80.6358",FAULT
E25509,PL-06,2026-02-08 06:10,78.0,30.6,65.5,Ug/M3,"13.6163,80.7354", ok
E25510,PL-12,2026-02-08 06:20,104.4,40.5,91.1,MG/NM3,"13.7614,79.1997",OK
E25511,PL-18,2026-02-08 06:30,114.2,42.8,76.1,UG/m3,"13.6292,79.0211", FAULT
E25512,PL-07,2026-02-08 06:40,101.6,35.1,73.6,UG/M3,"14.366,80.732", ok
E25513,PL-12,08-02-2026 24:50,108.0,25.2,1062.5,MG/NM3,"14.0089,79.4081",ok
E25514,PL-10,08-02-2026 07:00,128.6,29.4,1501.4,MG/NM3,"12.5223,79.0654",maintenance
E25515,PL-09,2026-02-08 07:10,-98.0,23.3,81.7,ug/m³,"13.5157,80.3057",maint
E25516,PL-01,2026-02-08 07:20,101.1,36.3,76.5,Ug/M3,"14.2232,79.4622",maintenance
E25517,PL-01,2026-02-08 07:30,99.0,30.8,85.4,mg/nm3,"13.4357,79.7805",Ok
E25518,PL-04,2026-02-08 07:40,108.7,37.4,89.0,Ug/M3,"13.2133,81.4941",Ok
E25519,PL-10,2026-02-08 07:50,118.9,38.5,66.4,UG/m3,"12.5995,79.2845",Maint
E25520,PL-02,2026-02-08 08:00,108.6,24.8,80.8,UG/M3,"12.8158,80.746",maintenance
E25521,PL-09,2026-02-08 08:10,101.7,36.1,84.2,Ug/M3,"13.0141,79.9114",ok 
E25522,PL-13,2026-02-08 08:20,99.7,33.2,-82.9,µg/m³,, ok
E25523,PL-16,08-02-2026 24:40,96.6,34.6,92.3,Ug/M3,"13.7218,80.3481",maintenance
E25524,PL-13,2026-02-08 08:40,81.9,36.0,78.2,mg/nm3,"13.3865,81.2728",ok
E25525,PL-17,2026-02-08 08:50,114.3,30.1,91.6,UG/m3,"14.0393,81.2893",maint
E25526,PL-08,08-02-2026 24:00,92.2,35.8,48.2,MG/NM3,"12.5541,80.7461", FAULT
E25527,PL-16,2026-02-08 09:10,120.0,32.9,75.5,µg/m³,"13.3725,81.435",OK
E25528,PL-06,2026-02-08 09:20,96.7,35.2,69.2,mg/nm3,"12.6927,80.2361",Ok
E25529,PL-15,2026-02-08 09:30,112.9,30.0,99.3,mg/Nm3,"13.293,81.4077", ok
E25530,PL-13,2026-02-08 09:40,120.6,35.0,,Ug/M3,"14.0881,80.7187",MAINTENANCE
E25531,PL-12,2026-02-08 09:50,112.7,35.2,88.0,µg/m³,"13.3131,80.2024",Ok
E25532,PL-11,08-02-2026 10:00,110.5,31.6,74.7,MG/NM3,"13.9167,79.4716", ok
E25533,PL-14,2026-02-08 10:10,87.8,32.4,63.5,UG/M3,"13.9359,80.4282",maintenance
E25534,PL-09,2026-02-08 10:20,93.0,,65.2,MG/NM3,"14.44,81.0504",ok
E25535,PL-17,2026-02-08 10:30,89.7,37.6,66.0,UG/m3,"13.3631,79.2156",Maint
E25536,PL-12,2026-02-08 10:40,97.4,27.5,64.9,UG/M3,"13.8027,80.122", FAULT
E25537,PL-11,2026-02-08 10:50,94.0,26.6,62.1,UG/M3,"13.6619,80.4924",Maint
E25538,PL-01,2026-02-08 11:00,109.7,30.1,38.5,MG/NM3,"13.0179,80.8469",ok 
E25539,PL-11,2026-02-08 11:10,43.6,22.9,61.4,µg/m³,"14.0969,79.2422",MAINTENANCE
E25540,PL-09,2026-02-08 11:20,64.4,34.7,63.7,mg/Nm3,"12.6598,80.1282", ok
E25541,PL-15,2026-02-08 11:30,3.4,31.0,46.8,µg/m³,"14.2521,80.3859", maint 
E25542,PL-05,2026-02-08 11:40,85.5,28.7,73.7,ug/m3,"14.0719,80.3325",fault
E25543,PL-01,2026-02-08 11:50,58.3,23.8,55.7,UG/m3,"13.485,80.8958",OK
E25544,PL-04,08-02-2026 24:00,66.7,23.9,56.4,Ug/M3,"13.5565,81.0175", OK 
E25545,PL-20,2026-02-08 12:10,65.3,22.6,52.3,UG/m3,"12.9557,79.791",ok 
E25546,PL-10,2026-02-08 12:20,70.6,26.4,39.5,µg/m³,"12.795,79.679",ok 
E25547,PL-19,2026-02-08 12:30,67.0,24.7,59.3,mg/Nm3,"13.2194,80.2715", OK 
E25548,PL-05,2026-02-08 12:40,-79.2,23.6,49.2,Ug/M3,"13.9687,81.0815",ok 
E25549,PL-17,2026-02-08 12:50,60.7,27.8,45.0,UG/m3,"13.0265,79.3056",Fault
E25550,PL-06,2026-02-08 13:00,62.8,30.0,38.2,mg/nm3,"14.0169,80.2886",MAINT
E25551,PL-07,2026-02-08 13:10,73.3,18.5,57.1,ug/m³,"13.7494,80.1268",ok 
E25552,PL-10,2026-02-08 13:20,62.5,42897.4,28.3,mg/Nm3,"14.4255,79.9187",OK
E25553,PL-10,08-02-2026 13:30,71.6,22.8,46.7,mg/nm3,"12.6518,79.2995",MAINTENANCE
E25554,PL-18,2026-02-08 13:40,42.7,28.5,49.8,Ug/M3,"13.2891,81.3928", FAULT
E25555,PL-08,2026-02-08 13:50,43.0,29.7,50.5,mg/nm3,"13.3284,79.3504",OK
E25556,PL-10,2026-02-08 14:00,-52.8,13.5,-11.2,ug/m³,"14.4824,80.0569", FAULT
E25557,PL-16,2026-02-08 14:10,69.4,20.1,40.1,Ug/M3,"12.9047,80.6657", OK 
E25558,PL-10,2026-02-08 14:20,63.1,14.5,37.3,ug/m3,"14.3239,79.1404",maint
E25559,PL-18,2026-02-08 14:30,26.1,16.4,37.7,UG/m3,"13.5986,80.292",Maint
E25560,PL-01,2026-02-08 14:40,56.4,19.6,38.3,UG/m3,"14.4349,81.2379", maint 
E25561,PL-20,2026-02-08 14:50,55.1,,33662.0,UG/m3,"13.1505,79.7443",ok
E25562,PL-07,2026-02-08 15:00,53.8,19.8,21.2,ug/m3,"13.7287,80.2577",ok 
E25563,PL-01,2026-02-08 15:10,46.6,25.3,31.2,ug/m³,"14.3721,80.4762",Maint
E25564,PL-12,2026-02-08 15:20,37.3,11.2,19.7,Ug/M3,"13.7545,79.5487",Ok
E25565,PL-04,2026-02-08 15:30,39.1,,17.3,mg/nm3,"394.7157050518068,79.3786",?
E25566,PL-04,08-02-2026 15:40,-50.6,24.5,29.6,Ug/M3,"14.268,80.7591",FAULT
E25567,PL-11,2026-02-08 15:50,30.0,18.5,25.0,UG/m3,"12.7857,80.3963",Ok
E25568,PL-11,2026-02-08 16:00,75.2,23.6,24.7,MG/NM3,"13.1189,79.6141", ok
E25569,PL-15,2026-02-08 16:10,13.9,13.6,28.7,ug/m3,"13.5396,80.1177",Fault
E25570,PL-16,2026-02-08 16:20,37.3,16.9,35.1,ug/m3,"12.9982,79.7936",MAINT
E25571,PL-09,2026-02-08 16:30,6.8,25.7,27.6,MG/NM3,"14.0396,80.0274",Ok
E25572,PL-12,2026-02-08 16:40,36.9,13.5,19.6,ug/m³,"13.2492,81.4191",Fault
E25573,PL-12,2026-02-08 16:50,37.6,15.1,10.9,ug/m³,"12.9022,79.4175",ok 
E25574,PL-09,2026-02-08 17:00,15492.9,15.8,14.5,Ug/M3,"13.3827,80.9448",MAINTENANCE
E25575,PL-09,2026-02-08 17:10,26.4,17.5,26.7,µg/m³,"13.781,79.1159",FAULT
E25576,PL-17,08-02-2026 24:20,11.3,17.6,31.6,µg/m³,"13.4392,79.5296",ok
E25577,PL-05,2026-02-08 17:30,26.6,13.0,22.3,UG/M3,"13.8961,80.0808", FAULT
E25578,PL-09,2026-02-08 17:40,20.5,17.8,10.6,µg/m³,"14.2513,79.0976",maintenance
E25579,PL-07,2026-02-08 17:50,42.0,15.7,5.4,mg/Nm3,"13.5629,80.3327",ok 
E25580,PL-02,2026-02-08 18:00,45.9,,21.5,ug/m3,"12.7519,79.2166", ok
E25581,PL-07,2026-02-08 18:10,-1.6,14.4,19.0,MG/NM3,"12.7866,79.9562",fault
E25582,PL-13,2026-02-08 18:20,25.9,21.4,20.2,mg/Nm3,"12.8631,79.547",Maint
E25583,PL-10,2026-02-08 18:30,35.7,14.8,2.1,ug/m3,"13.7088,79.5083", FAULT
E25584,PL-18,2026-02-08 18:40,21.0,11.6,11.4,Ug/M3,"12.8741,79.0766",FAULT
E25585,PL-14,2026-02-08 18:50,21.4,12.1,23.2,UG/M3,"12.772,79.8379",MAINTENANCE
E25586,PL-19,2026-02-08 19:00,-26.3,18.8,21.6,ug/m3,"13.0353,79.9119", ok
E25587,PL-09,2026-02-08 19:10,10.0,20.4,12.0,Ug/M3,"13.2526,79.6953",ok
E25588,PL-03,2026-02-08 19:20,23.8,15.0,38.7,UG/M3,"13.0314,81.424",fault
E25589,PL-14,2026-02-08 19:30,26.5,26.1,26.8,ug/m3,"14.0037,80.2291",Maint
E25590,PL-18,08-02-2026 19:40,37.0,18.1,0.5,MG/NM3,"13.3705,79.0903",maint
E25591,PL-16,2026-02-08 19:50,5.8,16.2,36.3,UG/m3,"14.4422,79.8294",Ok
E25592,PL-14,2026-02-08 20:00,31.0,17.3,27.6,Ug/M3,"12.8168,81.1197",ok
E25593,PL-13,2026-02-08 20:10,24.4,11.8,26.1,ug/m³,"14.4582,79.2999",fault
E25594,PL-16,2026-02-08 20:20,4.0,11.3,25.0,mg/nm3,"12.6114,81.0027",fault
E25595,PL-12,2026-02-08 20:30,14.7,17.9,26.1,mg/nm3,"14.0441,81.188",fault
E25596,PL-06,2026-02-08 20:40,33.4,12.6,39.3,Ug/M3,"14.3473,80.6851",
E25597,PL-12,2026-02-08 20:50,24.4,25.8,42.7,UG/M3,"14.3012,81.2794", OK 
E25598,PL-01,2026-02-08 21:00,17.3,12.9,-30.1,mg/Nm3,"13.9456,79.6656",maint
E25599,PL-15,2026-02-08 21:10,34.0,13.9,25.7,mg/Nm3,"13.7097,81.111", FAULT
E25600,PL-02,2026-02-08 21:20,28.2,16.5,46.2,Ug/M3,"13.9661,80.3783",fault
E25601,PL-10,2026-02-08 21:30,36.4,25.9,22.5,UG/m3,"13.1798,79.6725",Fault
E25602,PL-15,2026-02-08 21:40,56.5,16.2,49.3,mg/nm3,"14.2987,79.7319",ok 
E25603,PL-01,2026-02-08 21:50,31.6,24.0,23.9,mg/nm3,"13.9103,79.8165",maintenance
E25604,PL-14,2026-02-08 22:00,55.8,7.5,55.7,mg/nm3,"13.8584,79.4956",MAINTENANCE
E25605,PL-17,2026-02-08 22:10,48.9,23.8,,mg/Nm3,"14.4389,79.3237",ok 
E25606,PL-11,2026-02-08 22:20,-61.0,22.0,-47.0,UG/m3,"13.7932,81.4212",fault
E25607,PL-10,2026-02-08 22:30,54.5,18.0,36.4,mg/nm3,"14.4181,79.2807",fault
E25608,PL-13,2026-02-08 22:40,54.7,21.6,29.9,ug/m3,"13.6019,79.9614",OK
E25609,PL-08,2026-02-08 22:50,,24.8,37.5,UG/m3,"13.2091,81.4069", OK 
E25610,PL-12,2026-02-08 23:00,61.2,21.1,33.6,mg/Nm3,"14.1723,79.2213",fault
E25611,PL-14,2026-02-08 23:10,57.9,22.1,29.4,UG/m3,,fault
E25612,PL-10,2026-02-08 23:20,69.2,25.0,35.2,µg/m³,"14.2352,80.5101",Fault
E25613,PL-12,2026-02-08 23:30,55.1,21.9,38.1,UG/m3,"13.1518,80.3919",maint
E25614,PL-01,2026-02-08 24:00,60.6,25.6,47.5,ug/m3,"13.9556,80.7325",FAULT
E25615,PL-04,2026-02-08 23:50,37.4,35.3,32.9,mg/nm3,"13.7465,80.8572",Maint
E25616,PL-06,2026-02-09 00:00,54.5,,-52.4,mg/Nm3,"12.5966,79.3387", ok
E25617,PL-09,2026-02-09 00:10,77.9,32.7,61.1,mg/Nm3,"14.4939,80.382", maint 
E25618,PL-07,2026-02-09 00:20,81.1,22.1,63.7,ug/m3,"14.0213,79.5391",MAINT
E25619,PL-06,2026-02-09 00:30,52.6,,57.4,ug/m3,, FAULT
E25620,PL-05,2026-02-09 00:40,58.3,21.9,50.1,ug/m3,"13.4253,79.511",ok 
E25621,PL-07,2026-02-09 00:50,79.7,27.3,61.2,mg/nm3,"12.9787,81.4324", FAULT
E25622,PL-03,2026-02-09 01:00,85.1,33.1,73.1,UG/M3,,ok
E25623,PL-09,2026-02-09 01:10,80.7,26.3,66.8,UG/m3,"13.5417,79.2929",ok
E25624,PL-13,2026-02-09 01:20,79.4,24.9,46.7,ug/m3,"12.7878,79.8794",Maint
E25625,PL-06,2026-02-09 01:30,74.0,18.8,44.8,UG/m3,"12.5842,79.3084",FAULT
E25626,PL-20,09-02-2026 01:40,108.4,29.1,60.6,MG/NM3,"12.5072,79.7781",FAULT
E25627,PL-07,2026-02-09 01:50,86.1,31.8,56.9,UG/M3,"14.2729,79.726",fault
E25628,PL-19,2026-02-09 02:00,73.8,33.0,49.8,MG/NM3,"13.4289,80.8879",maintenance
E25629,PL-01,2026-02-09 02:10,117.2,37.5,57.0,UG/m3,"13.7142,79.7633",maint
E25630,PL-14,2026-02-09 02:20,89.5,18.8,47.2,µg/m³,"13.9854,80.7431",
E25631,PL-10,2026-02-09 02:30,65.6,27.5,76.5,MG/NM3,"13.4595,79.0446",maint
E25632,PL-02,2026-02-09 02:40,101.6,27.7,55.2,µg/m³,"13.4882,81.494",FAULT
E25633,PL-07,2026-02-09 02:50,68.5,27.1,56.1,UG/m3,"12.791,79.4465",Maint
E25634,PL-18,2026-02-09 03:00,98.1,27.0,59.6,ug/m3,"13.8852,80.2268",OK
E25635,PL-05,2026-02-09 03:10,98.3,36.1,75.1,Ug/M3,"12.5669,79.5886",ok 
E25636,PL-06,2026-02-09 03:20,-100.3,26.7,49.9,MG/NM3,"13.8212,79.7584",FAULT
E25637,PL-06,2026-02-09 03:30,92.5,33.9,-1276.0,MG/NM3,"13.2741,79.4925",maintenance
E25638,PL-16,2026-02-09 03:40,100.2,36.6,66.8,ug/m3,"14.387,79.4377", ok
E25639,PL-06,2026-02-09 03:50,104.8,,68.0,µg/m³,"12.7398,80.7811",ok
E25640,PL-07,2026-02-09 04:00,120.7,37.5,83.7,Ug/M3,"13.5674,79.0143", ok
E25641,PL-12,2026-02-09 04:10,90.2,35.1,62.1,Ug/M3,"14.1031,80.4968",maint
E25642,PL-19,2026-02-09 04:20,103.2,33.4,82.6,mg/nm3,"13.4482,79.5715",ok
E25643,PL-02,2026-02-09 04:30,100.6,36.5,74.9,ug/m³,"14.3937,79.7608", ok
E25644,PL-09,2026-02-09 04:40,133.1,32.1,81.7,mg/nm3,"14.4944,81.2064",maint
E25645,PL-03,2026-02-09 04:50,129.5,,882.1,ug/m³,"12.7905,79.7772",Maint
E25646,PL-03,2026-02-09 05:00,104.5,36.6,88.6,ug/m3,"13.308,80.8985",MAINTENANCE
E25647,PL-11,09-02-2026 05:10,118.1,28.6,82.8,MG/NM3,"13.9535,79.2561",fault
E25648,PL-12,2026-02-09 05:20,101.7,31.5,,ug/m³,"13.9892,79.5661",Maint
E25649,PL-15,09-02-2026 05:30,114.8,,77.9,UG/M3,"13.4435,79.0249",MAINT
